image_idx,cataract,diabetic_retinopathy,glaucoma,normal,retina_disease,real_label
0,0.30314896,0.05275476,0.038601007,0.028404122,0.57709116,0
1,0.15053,0.036620453,0.028390372,0.022382861,0.7620763,0
2,0.892322,0.018432207,0.034700226,0.020335158,0.034210388,0
3,0.9423715,0.010550655,0.029443538,0.01386734,0.0037669705,0
4,0.21325879,0.11173624,0.45751524,0.18503635,0.032453347,0
5,0.90093565,0.021775447,0.040756565,0.028620753,0.007911629,0
6,0.89890975,0.01970694,0.034777626,0.03294437,0.013661354,0
7,0.8360519,0.059205897,0.028752288,0.05207134,0.023918642,0
8,0.18003888,0.21995695,0.07016467,0.23575528,0.2940842,0
9,0.88452595,0.027721304,0.05214065,0.026586896,0.009025189,0
10,0.2924673,0.044147924,0.05357137,0.034982383,0.57483107,0
11,0.5177205,0.0762864,0.09212952,0.047306757,0.2665568,0
12,0.7056845,0.033180274,0.18950942,0.0581145,0.013511317,0
13,0.89972794,0.016333675,0.056348592,0.020941926,0.006647933,0
14,0.65182966,0.0777398,0.06926784,0.13494283,0.06621995,0
15,0.8819956,0.02528894,0.063762985,0.022128422,0.0068240613,0
16,0.68017054,0.05038914,0.05382612,0.040988546,0.17462568,0
17,0.63725024,0.08488031,0.056826722,0.15137069,0.06967204,0
18,0.7867517,0.021995515,0.023548735,0.026261568,0.14144246,0
19,0.6947666,0.06987791,0.05095311,0.084087715,0.1003147,0
20,0.7512215,0.07188808,0.052659165,0.08454601,0.039685234,0
21,0.51963556,0.18409584,0.061848786,0.121714346,0.11270552,0
22,0.74906564,0.016460542,0.20461309,0.022238491,0.0076222047,0
23,0.9506087,0.008364376,0.024556233,0.009448748,0.007022007,0
24,0.7647271,0.08645479,0.04952543,0.06474254,0.034550074,0
25,0.9403619,0.00987307,0.034469634,0.012292902,0.003002515,0
26,0.9354884,0.012573413,0.036608946,0.012200201,0.0031290129,0
27,0.6405663,0.033831645,0.046550345,0.05314201,0.22590971,0
28,0.9574674,0.0052779797,0.022189705,0.008724544,0.006340291,0
29,0.9432398,0.007571106,0.035394672,0.009698736,0.0040957304,0
30,0.93739605,0.015427808,0.027957326,0.0147137595,0.0045050974,0
31,0.87273616,0.035986345,0.041814398,0.0367799,0.012683212,0
32,0.625499,0.024942352,0.035429165,0.027476668,0.28665277,0
33,0.34624162,0.046506193,0.5523874,0.046874903,0.007989884,0
34,0.9436971,0.008014831,0.03451516,0.011091325,0.0026816162,0
35,0.7601381,0.0713491,0.061228264,0.07490673,0.03237779,0
36,0.9300917,0.010621625,0.027829135,0.01378256,0.017675003,0
37,0.948203,0.009371837,0.028412491,0.011092848,0.0029198623,0
38,0.92975634,0.010869016,0.04432672,0.011887797,0.003160109,0
39,0.028030967,0.049356617,0.03505083,0.014646846,0.87291473,0
40,0.8110281,0.05790605,0.06996343,0.0476247,0.013477712,0
41,0.8292925,0.021531539,0.01981768,0.030376622,0.09898173,0
42,0.8860616,0.029611418,0.031805065,0.037266325,0.015255666,0
43,0.9132625,0.02093588,0.023981856,0.030425388,0.011394416,0
44,0.032846298,0.01728443,0.021351524,0.0067174556,0.92180026,0
45,0.46078625,0.15962285,0.12938164,0.18940614,0.060803115,0
46,0.3752298,0.02271613,0.03460279,0.022481114,0.54497015,0
47,0.9520499,0.010595692,0.022660088,0.011933239,0.0027611144,0
48,0.8995684,0.011797115,0.0437192,0.020720657,0.024194708,0
49,0.0752232,0.03520088,0.031710155,0.015541406,0.8423244,0
50,0.92927885,0.009221867,0.049281444,0.010048626,0.002169221,0
51,0.9366722,0.014924667,0.030952374,0.013618283,0.003832442,0
52,0.7727584,0.07571968,0.04724015,0.06769607,0.036585703,0
53,0.6775846,0.039976217,0.033610165,0.053633172,0.19519584,0
54,0.63767505,0.10120682,0.10869797,0.120550685,0.031869452,0
55,0.82000226,0.017961292,0.13338985,0.022068905,0.0065777334,0
56,0.9066904,0.009860955,0.06619961,0.014103946,0.003144998,0
57,0.22817035,0.02714387,0.037821397,0.02300623,0.68385816,0
58,0.9435615,0.00873934,0.032899477,0.011982828,0.0028168994,0
59,0.60833806,0.056261044,0.28073922,0.042235862,0.012425899,0
60,0.7684023,0.024963783,0.092164926,0.022220034,0.092248924,0
61,0.82929677,0.041811723,0.04737665,0.05608333,0.025431607,0
62,0.9031876,0.023633266,0.034164578,0.02857765,0.010436954,0
63,0.9448925,0.008870231,0.031023128,0.012177189,0.0030370075,0
64,0.9074192,0.036844227,0.024520656,0.022112802,0.009103061,0
65,0.89310944,0.030234307,0.029361079,0.035416134,0.011879074,0
66,0.9217653,0.014422004,0.045457814,0.01472641,0.003628496,0
67,0.90102243,0.010200061,0.070923984,0.014623979,0.0032295205,0
68,0.0805557,0.02600625,0.033331465,0.019773765,0.8403328,0
69,0.44124585,0.098473154,0.24434991,0.102925494,0.11300559,0
70,0.88800365,0.028413255,0.033309788,0.036232036,0.014041289,0
71,0.23535787,0.19632432,0.08936471,0.40138784,0.077565335,0
72,0.94416094,0.00808544,0.035610814,0.009915507,0.0022273406,0
73,0.94988406,0.0072787604,0.017860532,0.012991709,0.0119849425,0
