image_idx,cataract,diabetic_retinopathy,glaucoma,normal,retina_disease,real_label
0,0.7135397,0.1869427,0.05236551,0.034965962,0.012186071,0
1,0.079062544,0.6203747,0.1744997,0.001943586,0.124119535,0
2,0.48931637,0.0065890425,0.48698968,0.00018793973,0.016917035,0
3,0.9591082,0.00023974697,0.040318817,0.00029185542,4.1499217e-05,0
4,0.26005307,0.006361112,0.7219426,0.0028017282,0.008841566,0
5,0.9445429,0.00033077173,0.05477789,0.0002172322,0.00013122775,0
6,0.96383697,0.00045944186,0.035255045,0.00030494464,0.00014356259,0
7,0.83591574,0.05090162,0.029903283,0.08055355,0.0027258096,0
8,0.014327946,0.8349972,0.06377921,0.053539533,0.033356126,0
9,0.8594042,0.00096442504,0.13859327,0.0006179701,0.00042013932,0
