image_idx,cataract,diabetic_retinopathy,glaucoma,normal,retina_disease,real_label
0,0.4247628,0.26513955,0.13731794,0.13512267,0.037657034,0
1,0.94048184,0.013434947,0.014471087,0.011545073,0.020067072,0
2,0.92133754,0.02445636,0.016576065,0.018116755,0.01951327,0
3,0.90586615,0.035682097,0.01838278,0.022751894,0.017317073,0
4,0.89865255,0.02504598,0.03272504,0.025194729,0.018381719,0
5,0.91058093,0.02768504,0.021347476,0.021307448,0.0190791,0
6,0.917299,0.027201945,0.018631661,0.019793173,0.01707422,0
7,0.88480073,0.034560982,0.017939376,0.045726158,0.016972682,0
8,0.21094535,0.722794,0.03013908,0.018894112,0.017227465,0
9,0.9236941,0.02660737,0.017929012,0.016269378,0.015500151,0
10,0.94536513,0.019034853,0.013129652,0.011544338,0.010926013,0
11,0.92760384,0.016919298,0.023086188,0.014504715,0.017885959,0
12,0.8263647,0.035094608,0.09247241,0.027683992,0.01838432,0
13,0.9047087,0.033295523,0.020661557,0.019595908,0.021738384,0
14,0.87196344,0.06365148,0.017312778,0.032129783,0.014942656,0
15,0.91544384,0.025639048,0.021386495,0.019358741,0.018171916,0
16,0.815086,0.05737559,0.02394448,0.019788697,0.08380524,0
17,0.7856134,0.10528004,0.03257907,0.053131472,0.023396049,0
18,0.9044544,0.034277122,0.02411194,0.022373399,0.014783069,0
19,0.865673,0.047673225,0.024881879,0.044796377,0.016975546,0
20,0.8467107,0.08043924,0.024830801,0.03167935,0.016339896,0
21,0.9125914,0.035862695,0.015702203,0.02249602,0.013347707,0
22,0.9366584,0.017768504,0.013119451,0.01535458,0.017098999,0
23,0.93152755,0.021985881,0.013062911,0.015682269,0.017741416,0
24,0.813821,0.054650273,0.04453833,0.068055265,0.018935198,0
25,0.91990626,0.02336655,0.017710796,0.019990792,0.019025559,0
26,0.90543395,0.03242428,0.02124188,0.02183917,0.019060731,0
27,0.93558544,0.021217044,0.012877412,0.018940628,0.011379539,0
28,0.9254269,0.024053914,0.015395564,0.01741441,0.017709272,0
29,0.92665464,0.023149664,0.014578319,0.018205239,0.01741217,0
30,0.9042315,0.034689352,0.0204964,0.022226853,0.018355822,0
31,0.9091697,0.035271637,0.020912802,0.019173473,0.015472372,0
32,0.9523045,0.014122456,0.013190676,0.01142691,0.008955535,0
33,0.90434104,0.021871047,0.03738157,0.023572959,0.012833433,0
34,0.9102198,0.025947267,0.020697137,0.023025757,0.020110093,0
35,0.6029114,0.04570928,0.06537604,0.25912595,0.026877403,0
36,0.9242811,0.025570547,0.0131880585,0.017650982,0.019309329,0
37,0.9148968,0.02627832,0.018574078,0.02040024,0.019850612,0
38,0.919045,0.023266016,0.01932181,0.019728614,0.018638616,0
39,0.032158192,0.014829886,0.020134099,0.017322876,0.91555494,0
40,0.93292046,0.024116721,0.016346196,0.015476422,0.011140152,0
41,0.904216,0.034739695,0.024777701,0.022230497,0.014036143,0
42,0.89788574,0.036648974,0.021987377,0.024702603,0.018775344,0
43,0.89921963,0.03397114,0.024487518,0.021867221,0.02045447,0
44,0.6738364,0.04354186,0.040219005,0.030918395,0.2114843,0
45,0.66921836,0.19194408,0.044464257,0.08125021,0.013123186,0
46,0.9517067,0.015617683,0.009913298,0.011536715,0.011225536,0
47,0.9054921,0.032484837,0.020045517,0.02309716,0.018880455,0
48,0.9302549,0.022217065,0.01360476,0.015784485,0.018138824,0
49,0.4428564,0.029798225,0.04399472,0.024583053,0.45876762,0
50,0.91485435,0.022941789,0.020801479,0.022642188,0.018760202,0
51,0.90085167,0.040492024,0.020973539,0.020146877,0.017535873,0
52,0.82951206,0.076197855,0.024818731,0.053225655,0.016245684,0
53,0.9367952,0.02320384,0.012263456,0.014591678,0.013145926,0
54,0.8908166,0.026443139,0.019687174,0.04801799,0.01503507,0
55,0.93550414,0.019011138,0.012139517,0.016541842,0.016803363,0
56,0.91887647,0.02192641,0.021554284,0.019626621,0.018016357,0
57,0.95099527,0.017549396,0.00846033,0.010368369,0.012626628,0
58,0.9039375,0.03500105,0.018893769,0.02377905,0.018388616,0
59,0.8043833,0.038558412,0.031942572,0.10267673,0.022438992,0
60,0.88403493,0.025217298,0.047272816,0.020234907,0.023240073,0
61,0.84405774,0.07376974,0.027462954,0.036494326,0.018215204,0
62,0.90568346,0.03400713,0.021865131,0.021396492,0.017047737,0
63,0.9195489,0.023493228,0.017625919,0.020365119,0.018966852,0
64,0.7736154,0.127978,0.040948205,0.04005676,0.01740161,0
65,0.8840632,0.04398505,0.020142028,0.034251735,0.017558083,0
66,0.9048194,0.030069767,0.022918576,0.021871455,0.020320883,0
67,0.9252804,0.022712106,0.01667722,0.01878263,0.016547633,0
68,0.9576773,0.011573912,0.015318274,0.006641718,0.008788783,0
69,0.5938607,0.025047248,0.32014185,0.03399294,0.026957327,0
70,0.90531224,0.034777973,0.02102472,0.02133556,0.017549535,0
71,0.46804664,0.232077,0.06877861,0.2070779,0.024019876,0
72,0.9193105,0.027823446,0.016476978,0.019241625,0.017147444,0
73,0.921411,0.024968773,0.016690908,0.019199187,0.017730217,0
74,0.9079138,0.03265274,0.02002158,0.01979788,0.019614084,0
75,0.9090161,0.032644894,0.019682905,0.020720797,0.01793541,0
76,0.7328235,0.17443486,0.036207683,0.037568826,0.018965159,0
77,0.90916556,0.030650033,0.01971142,0.021169048,0.019303882,0
78,0.05793193,0.7998133,0.053579666,0.066600405,0.022074781,0
79,0.9184252,0.023558488,0.017232677,0.022942118,0.017841656,0
80,0.9405746,0.01596402,0.01253173,0.011769206,0.019160513,0
81,0.7963643,0.111231744,0.03250698,0.039037433,0.020859512,0
82,0.8762032,0.049871862,0.02837576,0.026020372,0.0195288,0
83,0.028400576,0.26424405,0.18181132,0.51094794,0.014596129,0
84,0.9065358,0.031807736,0.020967765,0.021982642,0.018706067,0
85,0.9110932,0.029241621,0.01896495,0.020282699,0.020417549,0
86,0.8447713,0.07331711,0.028846508,0.036045123,0.017019974,0
87,0.90507907,0.028381119,0.02439086,0.021228524,0.020920424,0
88,0.78510875,0.12068579,0.035956293,0.037006672,0.021242531,0
89,0.92741174,0.02187478,0.017758744,0.016546218,0.01640847,0
90,0.92205185,0.02628876,0.014724853,0.018316954,0.018617539,0
91,0.81271994,0.08196129,0.035632662,0.047977325,0.021708855,0
92,0.9109344,0.02557435,0.020546164,0.020736491,0.022208637,0
93,0.9096281,0.03203168,0.022992065,0.01810965,0.017238481,0
94,0.89949334,0.02990692,0.025300056,0.024975386,0.020324325,0
95,0.8739665,0.0583188,0.019049518,0.029206818,0.019458303,0
96,0.81639045,0.04055749,0.03821515,0.0817229,0.023114068,0
97,0.7540518,0.124997154,0.0402898,0.059793588,0.020867692,0
98,0.9011273,0.0247266,0.033581402,0.027405947,0.01315877,0
99,0.9326889,0.017118586,0.017019223,0.016813902,0.016359374,0
100,0.9523045,0.014122456,0.013190676,0.01142691,0.008955535,0
101,0.90434104,0.021871047,0.03738157,0.023572959,0.012833433,0
102,0.7032313,0.056533862,0.128254,0.015962351,0.09601844,0
103,0.29968742,0.028011495,0.13583949,0.49718666,0.039274912,0
104,0.9002127,0.031221753,0.027911628,0.022498956,0.018155035,0
105,0.8996692,0.03857534,0.021652998,0.02233542,0.017767116,0
106,0.9198767,0.021260237,0.02243181,0.018695086,0.01773623,0
107,0.76377517,0.0652279,0.036498882,0.020579332,0.113918684,0
108,0.15113287,0.03336492,0.021133078,0.76885873,0.02551048,0
109,0.904216,0.034739695,0.024777701,0.022230497,0.014036143,0
110,0.91895264,0.025512649,0.017873824,0.01956062,0.018100217,0
111,0.9277321,0.021135388,0.017682794,0.016644755,0.016804982,0
112,0.6738364,0.04354186,0.040219005,0.030918395,0.2114843,0
113,0.66921836,0.19194408,0.044464257,0.08125021,0.013123186,0
114,0.2948029,0.027345091,0.038424704,0.032374945,0.6070524,0
115,0.9127761,0.0262204,0.017577741,0.019691091,0.023734665,0
116,0.8998068,0.034675457,0.023757124,0.021999063,0.019761603,0
117,0.027140433,0.03458628,0.0235257,0.8954444,0.019303218,0
118,0.7893068,0.03881794,0.02451044,0.120854296,0.026510587,0
119,0.9173506,0.02553369,0.019714978,0.01954179,0.017858936,0
120,0.9367952,0.02320384,0.012263456,0.014591678,0.013145926,0
121,0.8908166,0.026443139,0.019687174,0.04801799,0.01503507,0
122,0.35893592,0.022870906,0.03178851,0.020613778,0.5657909,0
123,0.93550414,0.019011138,0.012139517,0.016541842,0.016803363,0
124,0.86847305,0.022796948,0.05688861,0.024628675,0.02721273,0
125,0.87571067,0.046832677,0.024126489,0.034598507,0.01873163,0
126,0.95099527,0.017549396,0.00846033,0.010368369,0.012626628,0
127,0.052497674,0.03500619,0.61275125,0.27390307,0.02584189,0
128,0.8225953,0.09301013,0.02986615,0.036266435,0.018262006,0
129,0.92519486,0.024863966,0.014040607,0.017281815,0.01861875,0
130,0.85214585,0.06597342,0.027898327,0.034289926,0.01969252,0
131,0.908044,0.030730743,0.020574866,0.021738155,0.018912254,0
132,0.71424955,0.04820573,0.06461088,0.14575027,0.027183605,0
133,0.9253808,0.027244065,0.0124092465,0.020971294,0.013994533,0
134,0.8840632,0.04398505,0.020142028,0.034251735,0.017558083,0
135,0.95339584,0.017303102,0.010961545,0.009832541,0.008506983,0
136,0.9048194,0.030069767,0.022918576,0.021871455,0.020320883,0
137,0.9381613,0.011585483,0.028539373,0.011134054,0.010579859,0
138,0.9175234,0.02290914,0.020847438,0.019195547,0.019524539,0
139,0.9576773,0.011573912,0.015318274,0.006641718,0.008788783,0
140,0.8970372,0.0322383,0.018382935,0.038700406,0.013641131,0
141,0.8749203,0.04222883,0.020543475,0.042627096,0.019680282,0
142,0.46804664,0.232077,0.06877861,0.2070779,0.024019876,0
143,0.9193105,0.027823446,0.016476978,0.019241625,0.017147444,0
144,0.921411,0.024968773,0.016690908,0.019199187,0.017730217,0
145,0.9079138,0.03265274,0.02002158,0.01979788,0.019614084,0
146,0.9090161,0.032644894,0.019682905,0.020720797,0.01793541,0
147,0.7328235,0.17443486,0.036207683,0.037568826,0.018965159,0
148,0.90916556,0.030650033,0.01971142,0.021169048,0.019303882,0
149,0.05793193,0.7998133,0.053579666,0.066600405,0.022074781,0
150,0.9184252,0.023558488,0.017232677,0.022942118,0.017841656,0
151,0.9405746,0.01596402,0.01253173,0.011769206,0.019160513,0
152,0.7963643,0.111231744,0.03250698,0.039037433,0.020859512,0
153,0.8762032,0.049871862,0.02837576,0.026020372,0.0195288,0
154,0.028400576,0.26424405,0.18181132,0.51094794,0.014596129,0
155,0.9065358,0.031807736,0.020967765,0.021982642,0.018706067,0
156,0.9110932,0.029241621,0.01896495,0.020282699,0.020417549,0
157,0.8447713,0.07331711,0.028846508,0.036045123,0.017019974,0
158,0.90507907,0.028381119,0.02439086,0.021228524,0.020920424,0
159,0.78510875,0.12068579,0.035956293,0.037006672,0.021242531,0
160,0.92741174,0.02187478,0.017758744,0.016546218,0.01640847,0
161,0.92205185,0.02628876,0.014724853,0.018316954,0.018617539,0
162,0.81271994,0.08196129,0.035632662,0.047977325,0.021708855,0
163,0.9109344,0.02557435,0.020546164,0.020736491,0.022208637,0
164,0.9096281,0.03203168,0.022992065,0.01810965,0.017238481,0
165,0.89949334,0.02990692,0.025300056,0.024975386,0.020324325,0
166,0.8739665,0.0583188,0.019049518,0.029206818,0.019458303,0
167,0.81639045,0.04055749,0.03821515,0.0817229,0.023114068,0
168,0.7540518,0.124997154,0.0402898,0.059793588,0.020867692,0
169,0.9011273,0.0247266,0.033581402,0.027405947,0.01315877,0
170,0.9326889,0.017118586,0.017019223,0.016813902,0.016359374,0
171,0.7032313,0.056533862,0.128254,0.015962351,0.09601844,0
172,0.29968742,0.028011495,0.13583949,0.49718666,0.039274912,0
173,0.9002127,0.031221753,0.027911628,0.022498956,0.018155035,0
174,0.8996692,0.03857534,0.021652998,0.02233542,0.017767116,0
175,0.9198767,0.021260237,0.02243181,0.018695086,0.01773623,0
176,0.76377517,0.0652279,0.036498882,0.020579332,0.113918684,0
177,0.15113287,0.03336492,0.021133078,0.76885873,0.02551048,0
178,0.91895264,0.025512649,0.017873824,0.01956062,0.018100217,0
179,0.9277321,0.021135388,0.017682794,0.016644755,0.016804982,0
180,0.2948029,0.027345091,0.038424704,0.032374945,0.6070524,0
181,0.9127761,0.0262204,0.017577741,0.019691091,0.023734665,0
182,0.8998068,0.034675457,0.023757124,0.021999063,0.019761603,0
183,0.027140433,0.03458628,0.0235257,0.8954444,0.019303218,0
184,0.7893068,0.03881794,0.02451044,0.120854296,0.026510587,0
185,0.9173506,0.02553369,0.019714978,0.01954179,0.017858936,0
186,0.35893592,0.022870906,0.03178851,0.020613778,0.5657909,0
187,0.86847305,0.022796948,0.05688861,0.024628675,0.02721273,0
188,0.87571067,0.046832677,0.024126489,0.034598507,0.01873163,0
189,0.052497674,0.03500619,0.61275125,0.27390307,0.02584189,0
190,0.8225953,0.09301013,0.02986615,0.036266435,0.018262006,0
191,0.92519486,0.024863966,0.014040607,0.017281815,0.01861875,0
192,0.85214585,0.06597342,0.027898327,0.034289926,0.01969252,0
193,0.908044,0.030730743,0.020574866,0.021738155,0.018912254,0
194,0.71424955,0.04820573,0.06461088,0.14575027,0.027183605,0
195,0.9253808,0.027244065,0.0124092465,0.020971294,0.013994533,0
196,0.95339584,0.017303102,0.010961545,0.009832541,0.008506983,0
197,0.9381613,0.011585483,0.028539373,0.011134054,0.010579859,0
198,0.9175234,0.02290914,0.020847438,0.019195547,0.019524539,0
199,0.8970372,0.0322383,0.018382935,0.038700406,0.013641131,0
200,0.8749203,0.04222883,0.020543475,0.042627096,0.019680282,0
201,0.116641395,0.71411675,0.06450169,0.06778657,0.0369536,1
202,0.02425885,0.83674043,0.025902659,0.08684858,0.026249582,1
203,0.34054184,0.56211865,0.04626054,0.03375083,0.017328167,1
204,0.021967553,0.92549354,0.014934512,0.018657727,0.01894673,1
205,0.029313192,0.92345375,0.017828098,0.01525064,0.014154366,1
206,0.023276363,0.94661856,0.009262562,0.012483213,0.008359245,1
207,0.07350869,0.55207396,0.030131662,0.32003576,0.024249984,1
