image_idx,cataract,diabetic_retinopathy,glaucoma,normal,retina_disease,real_label
0,0.9436344,0.054557692,2.3837141e-05,0.0016328177,0.00015123558,0
1,0.98988944,4.930263e-09,0.009056794,6.765888e-08,0.0010537256,0
2,0.99996436,2.2617714e-06,3.0824693e-05,3.9454477e-07,2.107696e-06,0
3,0.9999992,4.445499e-09,5.779232e-07,2.2012996e-07,5.049849e-10,0
4,0.9988308,1.4147568e-07,0.00093026285,0.00023842794,3.1506283e-07,0
5,1.0,1.2322559e-09,3.947951e-08,6.0982037e-09,1.2917105e-09,0
6,0.9999998,1.0632983e-08,1.0356191e-07,6.2591894e-08,1.5080442e-10,0
7,0.99450475,0.0005052145,0.00014033231,0.004849259,4.623318e-07,0
8,0.667817,0.3311805,1.4553831e-05,2.2036147e-05,0.00096595765,0
9,0.9998473,9.548638e-09,0.00014993992,2.683013e-06,2.7518767e-09,0
10,0.9946114,7.9842204e-07,0.0053375317,4.6906853e-06,4.5602e-05,0
11,0.99429226,3.6053436e-08,0.0056969207,4.676548e-06,6.107959e-06,0
12,0.7659691,4.3543596e-07,0.23263457,0.0013958908,2.7146973e-08,0
13,0.9999918,4.153743e-09,8.227293e-06,4.0748734e-08,4.57928e-10,0
14,0.99182683,1.6069273e-05,5.5988007e-06,0.00815153,3.408426e-09,0
15,0.9999936,7.402726e-10,5.935707e-06,3.9523465e-07,2.3738328e-10,0
16,0.9560127,0.043857373,1.1388893e-05,0.000118539414,6.711859e-08,0
17,0.99960214,5.8649246e-05,4.415319e-08,0.0003392151,2.4892144e-09,0
18,0.7093258,0.086961284,0.16459404,0.0006573412,0.03846154,0
19,0.9528357,0.0063452674,0.00932741,0.031431552,6.0124014e-05,0
20,0.9997753,1.4421939e-05,4.7263366e-06,0.00020554339,4.3336162e-10,0
21,0.9999386,2.5747493e-05,6.440997e-07,3.497352e-05,3.6576905e-10,0
22,0.9983916,1.2194431e-08,0.0015940353,1.4336268e-05,8.11571e-09,0
23,0.99999684,1.615777e-08,2.9805242e-06,1.8515738e-08,9.757635e-08,0
24,0.99973965,0.0002245022,4.1031132e-07,3.537289e-05,4.0434083e-09,0
25,0.9999914,6.560748e-10,8.481302e-06,9.999752e-08,2.902728e-09,0
26,0.9999973,1.508864e-07,2.228172e-06,2.3753975e-07,3.3779188e-09,0
27,0.9983306,2.7809335e-07,0.0015494849,1.9796626e-06,0.00011773724,0
28,0.9999916,1.02108956e-07,7.3168535e-06,3.1460564e-07,6.892844e-07,0
29,0.99998105,5.5335686e-08,1.742585e-05,1.079127e-06,4.5797645e-07,0
30,0.999973,2.0399744e-08,2.663481e-05,3.4999087e-07,2.9863945e-09,0
31,0.9998865,6.938923e-09,0.000111592395,1.7999688e-06,1.2288551e-10,0
32,0.9805063,0.0008717732,0.016943889,0.00013568036,0.0015423109,0
33,0.83485335,7.900703e-08,0.16484621,0.00030037612,5.500133e-08,0
34,0.9998623,3.867287e-10,0.00013718808,5.114757e-07,4.675335e-09,0
35,0.96013844,3.9806764e-05,0.00079023663,0.039031487,1.3047185e-08,0
36,0.9999937,1.2808687e-07,5.7006646e-06,2.5351463e-07,2.732094e-07,0
37,0.9999999,5.285242e-10,9.674434e-08,1.3459609e-08,2.0099906e-10,0
38,0.9945796,3.509768e-09,0.0054197796,6.569933e-07,1.8666196e-08,0
39,0.25051892,0.00023628911,0.0011410236,0.00036305696,0.7477406,0
40,0.99996585,4.2272507e-08,1.4386943e-06,3.267786e-05,1.4673731e-09,0
41,0.68011844,0.10850121,0.17501411,0.00036788653,0.035998307,0
42,0.99999964,7.810035e-09,2.9154563e-07,6.8930866e-08,4.6472706e-10,0
43,0.9982852,2.024546e-08,0.0016858084,2.8939563e-05,5.4177107e-09,0
44,0.9626015,2.5724484e-08,0.013422692,4.108396e-08,0.023975704,0
45,0.97363555,1.006813e-06,8.529479e-05,0.026278079,1.3895364e-10,0
